Sleeper_Player_ID,Player,Position,Team,NFL Team,Age,Rookie_Year,Rookie,Sophomore,Rostered,Proj_1yr,Proj_3yr,Proj_5yr,Proj_Career,Tier,BreakoutProb,BreakoutFlag,Draft_Round,Overall_Pick,Expected_Proj_Career
9506,Sean Tucker,RB,FA,TB,23,2023,0,0,0,62.2,42.2,42.1,29.3,Bench,40.482,True,,,
7607,Michael Carter,RB,FA,ARI,26,2021,0,0,0,35.1,56.5,66.7,29.6,Bench,33.964,True,,,
8167,Christian Watson,WR,Bakari2,GB,26,2022,0,0,1,118.0,130.2,132.5,134.3,Flex,50.256,True,2.0,34.0,
8211,Tyrion Davis-Price,RB,FA,FA,24,2022,0,0,0,11.0,12.3,11.9,28.8,Bench,37.144,True,3.0,93.0,
7599,Jermar Jefferson,RB,FA,FA,25,2021,0,0,0,12.6,19.2,19.1,28.8,Bench,38.678,True,,,
12897,Nathan Carter,RB,FA,ATL,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,40.482,True,,,
9999,Will Levis,QB,Haxen2000,TEN,25,2023,0,0,1,147.5,138.0,139.5,39.9,Bench,35.857,True,2.0,33.0,
12509,Tre Harris,WR,FA,LAC,23,0,1,0,0,111.4,111.7,111.7,111.7,Flex,44.413,False,2.0,55.0,107.5
5947,Jakobi Meyers,WR,MLeitheiser,LV,28,2019,0,0,1,211.7,206.2,199.9,192.5,B,60.344,False,,,
12778,Jerjuan Newton,WR,FA,DEN,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,42.834,True,,,
12946,Dontae Fleming,WR,FA,MIN,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
11651,Isaac Guerendo,RB,jrroblestn,SF,24,2024,0,1,1,102.1,105.1,107.1,109.7,Flex,37.144,True,4.0,129.0,
12700,Gavin Bartholomew,TE,FA,MIN,22,0,1,0,0,93.2,95.0,96.2,94.1,Flex,25.402,False,6.0,202.0,94.1
3271,Tyler Higbee,TE,FA,LAR,32,2016,0,0,0,26.2,64.8,73.2,24.9,Bench,24.365,False,,,
12761,Jordan Moore,WR,FA,CIN,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
12940,Tre Stewart,RB,FA,MIN,22,0,1,0,0,0.0,0.0,0.0,0.0,Bench,41.564,False,,,
4988,Nick Chubb,RB,Bakari2,FA,29,2018,0,0,1,75.8,100.3,116.9,103.0,Flex,45.609,False,,,
1535,Cordarrelle Patterson,RB,FA,PIT,34,2013,0,0,0,35.5,53.7,70.0,34.3,Bench,31.243,False,,,
11638,Ricky Pearsall,WR,MLeitheiser,SF,24,2024,0,1,1,78.7,81.2,82.8,34.3,Bench,42.834,True,1.0,31.0,
12514,Emeka Egbuka,WR,FA,TB,22,0,1,0,0,110.9,111.3,111.6,111.6,Flex,50.085,False,1.0,19.0,106.7
7569,Nico Collins,WR,jrroblestn,HOU,26,2021,0,0,1,199.0,192.8,181.6,171.8,C,50.256,False,,,
6659,Craig Reynolds,RB,FA,DET,29,2019,0,0,0,21.9,21.7,21.4,18.4,Bench,45.609,False,,,
9228,Bryce Young,QB,nilmaven,CAR,23,2023,0,0,1,250.1,237.3,236.9,227.3,Flex,51.128,False,1.0,1.0,
12487,Terrance Ferguson,TE,FA,LAR,22,0,1,0,0,93.2,95.0,96.2,95.7,Flex,25.402,False,2.0,46.0,95.1
10221,Ronnie Bell,WR,FA,DET,25,2023,0,0,0,13.3,22.4,22.9,34.2,Bench,45.305,True,7.0,253.0,
5973,Josh Oliver,TE,FA,MIN,28,2019,0,0,0,56.2,50.5,44.2,26.3,Bench,23.525,True,,,
8408,Jordan Mason,RB,FA,MIN,26,2022,0,0,0,93.3,63.7,64.7,29.6,Bench,33.964,True,,,
5128,Logan Woodside,QB,FA,CIN,30,2018,0,0,0,12.0,9.6,9.6,27.1,Bench,36.594,True,,,
11650,Luke McCaffrey,WR,nilmaven,WAS,24,2024,0,1,1,35.6,36.8,37.6,34.3,Bench,42.834,True,3.0,100.0,
7021,Rico Dowdle,RB,samreilly,CAR,27,2020,0,0,1,153.6,97.6,87.4,29.6,Bench,42.505,True,,,
11895,Mason Tipton,WR,FA,NO,24,2024,0,1,0,27.5,28.5,29.2,34.3,Bench,42.834,True,,,
7083,Tyler Huntley,QB,FA,FA,27,2020,0,0,0,71.1,58.6,59.2,36.6,Bench,36.679,True,,,
8137,George Pickens,WR,Haxen2000,DAL,24,2022,0,0,1,167.1,177.5,177.4,171.6,C,42.834,False,2.0,52.0,
5987,Alexander Mattison,RB,NevadaLou,MIA,26,2019,0,0,1,134.0,128.6,128.5,109.1,Flex,33.964,True,,,
8135,Treylon Burks,WR,FA,TEN,25,2022,0,0,0,15.7,38.0,38.8,34.2,Bench,45.305,True,1.0,18.0,
7694,Tommy Tremble,TE,FA,CAR,25,2021,0,0,0,49.2,51.0,51.6,26.3,Bench,18.026,True,,,
13053,Daniel Jackson,WR,FA,HOU,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
9484,Tucker Kraft,TE,MLeitheiser,GB,24,2023,0,0,1,154.0,128.2,128.0,131.6,C,17.131,False,3.0,78.0,
10215,Jake Haener,QB,FA,NO,26,2023,0,0,0,28.5,28.2,27.8,38.1,Bench,37.266,True,4.0,127.0,
11597,Theo Johnson,TE,boxerschwartz,NYG,24,2024,0,1,1,55.0,55.1,55.1,25.0,Bench,17.131,False,4.0,107.0,
11576,Braelon Allen,RB,nilmaven,NYJ,21,2024,0,1,1,73.6,72.1,70.9,31.0,Bench,52.734,False,4.0,134.0,
7596,Elijah Moore,WR,nilmaven,BUF,25,2021,0,0,1,99.1,99.3,103.4,34.2,Bench,45.305,True,,,
8146,Garrett Wilson,WR,NevadaLou,NYJ,24,2022,0,0,1,236.5,221.6,221.3,195.8,B,42.834,False,1.0,10.0,
5209,Mike Boone,RB,FA,FA,29,2018,0,0,0,11.4,14.5,16.8,18.4,Bench,45.609,False,,,
4663,Austin Ekeler,RB,NevadaLou,WAS,30,2017,0,0,1,141.0,190.2,199.6,158.3,C,48.916,False,,,
9511,Keaton Mitchell,RB,NevadaLou,BAL,23,2023,0,0,1,16.7,36.5,36.3,29.3,Bench,40.482,True,,,
7521,Chris Blair,WR,FA,ATL,27,2021,0,0,0,12.5,12.0,12.2,35.0,Bench,53.362,True,,,
12543,Tahj Brooks,RB,FA,CIN,23,0,1,0,0,108.8,112.5,115.0,103.9,Flex,40.482,True,6.0,193.0,102.9
7438,Kristian Wilkerson,WR,FA,BUF,28,2020,0,0,0,17.7,17.5,16.9,35.1,Bench,60.344,True,,,
8208,Tyler Badie,RB,FA,DEN,25,2022,0,0,0,16.4,16.2,16.0,28.8,Bench,38.678,True,6.0,196.0,
11586,Blake Corum,RB,ShrynoRyno,LAR,24,2024,0,1,1,35.1,35.2,35.2,28.8,Bench,37.144,True,3.0,83.0,
11139,Elijah Cooks,WR,FA,PHI,26,2023,0,0,0,10.4,13.0,13.2,33.9,Bench,50.256,True,,,
8225,Daniel Bellinger,TE,FA,NYG,24,2022,0,0,0,25.9,39.1,39.1,25.0,Bench,17.131,False,4.0,112.0,
5938,Lil'Jordan Humphrey,WR,FA,NYG,27,2019,0,0,0,57.7,45.0,44.1,33.5,Bench,53.362,True,,,
12504,Kaleb Johnson,RB,FA,PIT,21,0,1,0,0,102.1,102.9,103.5,103.2,Flex,52.734,False,3.0,83.0,103.4
12474,Woody Marks,RB,FA,HOU,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,37.144,True,,,
11644,Cody Schrader,RB,FA,LAR,25,2024,0,1,0,10.9,10.5,10.3,28.8,Bench,38.678,True,,,
4040,JuJu Smith-Schuster,WR,FA,KC,28,2017,0,0,0,49.6,75.2,81.8,32.9,Bench,60.344,True,,,
8206,Skylar Thompson,QB,FA,PIT,28,2022,0,0,0,20.0,25.6,25.5,40.3,Bench,40.053,True,7.0,247.0,
12171,British Brooks,RB,FA,HOU,25,2024,0,1,0,9.7,9.2,8.9,28.8,Bench,38.678,True,,,
3321,Tyreek Hill,WR,Bakari2,MIA,31,2016,0,0,1,232.7,289.0,290.9,267.9,A,70.867,False,,,
8013,Tim Jones,WR,FA,MIN,27,2021,0,0,0,15.7,19.1,19.4,35.0,Bench,53.362,True,,,
13074,Isaiah Neyor,WR,FA,SF,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,42.834,True,,,
6185,Easton Stick,QB,FA,ATL,29,2019,0,0,0,75.1,41.5,41.8,28.5,Bench,30.581,True,,,
8197,Peyton Hendershot,TE,FA,FA,26,2022,0,0,0,15.2,20.1,20.5,26.3,Bench,20.453,True,,,
2216,Mike Evans,WR,Haxen2000,TB,31,2014,0,0,1,248.2,256.0,257.0,267.9,A,70.867,False,,,
7562,Tutu Atwell,WR,FA,LAR,25,2021,0,0,0,82.9,82.8,74.5,34.2,Bench,45.305,True,,,
8132,Tyler Allgeier,RB,jrroblestn,ATL,25,2022,0,0,1,119.8,140.0,142.6,139.9,Flex,38.678,True,5.0,151.0,
12523,Jimmy Horn,WR,FA,CAR,22,0,1,0,0,110.9,111.3,111.6,111.1,Flex,50.085,False,6.0,208.0,110.6
8254,Julius Chestnut,RB,FA,TEN,24,2022,0,0,0,20.3,15.7,15.4,28.8,Bench,37.144,True,,,
12489,RJ Harvey,RB,FA,DEN,24,0,1,0,0,109.4,113.0,115.3,104.7,Flex,37.144,True,2.0,60.0,103.5
2161,Jerick McKinnon,RB,FA,FA,33,2014,0,0,0,69.0,87.6,93.4,32.8,Bench,40.385,False,,,
8157,Bailey Zappe,QB,FA,KC,26,2022,0,0,0,24.2,54.6,54.7,38.1,Bench,37.266,True,4.0,137.0,
7535,Hunter Long,TE,FA,JAX,26,2021,0,0,0,17.4,12.4,12.3,26.3,Bench,20.453,True,,,
12482,Savion Williams,WR,FA,GB,23,0,1,0,0,111.4,111.7,111.7,111.7,Flex,44.413,False,3.0,87.0,108.1
13190,Taylor Elgersma,QB,FA,GB,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,51.128,False,,,
11959,Bryce Oliver,WR,FA,TEN,25,2024,0,1,0,21.6,22.4,22.8,34.2,Bench,45.305,True,,,
13119,Collin Schlee,QB,FA,WAS,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,31.729,False,,,
8253,Deven Thompkins,WR,FA,FA,25,2022,0,0,0,15.1,23.5,24.0,34.2,Bench,45.305,True,,,
6421,Jalen Guyton,WR,FA,FA,28,2019,0,0,0,28.8,37.6,41.7,32.9,Bench,60.344,True,,,
4351,Tim Patrick,WR,FA,DET,31,2017,0,0,0,103.0,128.6,116.5,127.4,Flex,70.867,False,,,
2410,Jamison Crowder,WR,FA,FA,32,2015,0,0,0,28.1,23.8,37.4,24.0,Bench,73.352,False,,,
9220,Evan Hull,RB,FA,PIT,24,2023,0,0,0,10.5,10.4,9.9,28.8,Bench,37.144,True,5.0,176.0,
6984,Tony Jones,RB,FA,FA,27,2020,0,0,0,16.6,21.8,21.4,26.3,Bench,42.505,True,,,
11596,Ben Sinnott,TE,FA,WAS,23,2024,0,1,0,17.0,17.0,17.0,24.9,Bench,17.697,False,2.0,53.0,
3198,Derrick Henry,RB,NevadaLou,BAL,31,2016,0,0,1,320.6,295.7,288.6,283.8,A,47.257,False,,,
12522,Cameron Ward,QB,FA,TEN,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,51.128,False,,,
6885,Ke'Shawn Vaughn,RB,FA,FA,28,2020,0,0,0,7.7,10.5,14.6,24.5,Bench,47.425,False,,,
8143,Jerome Ford,RB,boxerschwartz,CLE,25,2022,0,0,1,108.0,107.5,109.1,28.8,Bench,38.678,True,5.0,156.0,
6694,D'Ernest Johnson,RB,FA,FA,29,2019,0,0,0,32.4,23.4,28.7,18.4,Bench,45.609,False,,,
12496,Tai Felton,WR,FA,MIN,22,0,1,0,0,110.9,111.3,111.6,111.1,Flex,50.085,False,3.0,102.0,108.4
12656,Robbie Ouzts,TE,FA,SEA,22,0,1,0,0,93.2,95.0,96.2,94.1,Flex,25.402,False,5.0,175.0,94.3
6847,Devin Duvernay,WR,FA,CHI,27,2020,0,0,0,24.6,37.6,43.0,33.5,Bench,53.362,True,,,
5257,Tim Boyle,QB,FA,TEN,30,2018,0,0,0,25.8,19.4,20.6,27.1,Bench,36.594,True,,,
2750,DeAndre Carter,WR,FA,CLE,32,2015,0,0,0,19.7,33.8,35.3,29.6,Bench,73.352,False,,,
9493,Puka Nacua,WR,jrroblestn,LAR,24,2023,0,0,1,214.5,242.2,242.2,231.6,B,42.834,False,5.0,177.0,
10226,Andrei Iosivas,WR,nilmaven,CIN,25,2023,0,0,1,98.3,78.8,80.4,34.2,Bench,45.305,True,6.0,206.0,
6996,JaMycal Hasty,RB,FA,FA,28,2020,0,0,0,31.6,31.5,31.4,105.1,Flex,47.425,False,,,
11617,Malachi Corley,WR,FA,NYJ,23,2024,0,1,0,12.9,13.1,13.3,32.7,Bench,44.413,False,3.0,65.0,
4981,Calvin Ridley,WR,boxerschwartz,TEN,30,2018,0,0,1,184.7,172.1,182.0,153.1,C,62.793,False,,,
4171,Josh Reynolds,WR,FA,NYJ,30,2017,0,0,0,36.9,68.1,70.2,30.3,Bench,62.793,False,,,
6926,Brycen Hopkins,TE,FA,FA,28,2020,0,0,0,17.3,17.2,16.3,26.3,Bench,23.525,True,,,
7946,Jack Stoll,TE,FA,NO,27,2021,0,0,0,10.0,15.2,15.2,26.2,Bench,21.036,True,,,
12906,Cam Camper,WR,FA,JAX,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
8160,Kenny Pickett,QB,FA,CLE,27,2022,0,0,0,38.1,94.5,95.4,36.6,Bench,36.679,True,1.0,20.0,
9479,Darnell Washington,TE,FA,PIT,23,2023,0,0,0,38.8,29.3,29.3,24.9,Bench,17.697,False,3.0,93.0,
11577,Will Shipley,RB,FA,PHI,22,2024,0,1,0,23.4,22.2,21.2,29.1,Bench,41.564,False,4.0,127.0,
12540,Chimere Dike,WR,FA,TEN,23,0,1,0,0,111.4,111.7,111.7,111.6,Flex,44.413,False,4.0,103.0,108.5
5859,A.J. Brown,WR,Bakari2,PHI,27,2019,0,0,1,231.7,261.4,253.6,266.9,A,53.362,False,,,
4034,Christian McCaffrey,RB,boxerschwartz,SF,29,2017,0,0,1,82.4,210.4,192.2,159.2,C,45.609,False,,,
5937,Diontae Johnson,WR,Haxen2000,CLE,28,2019,0,0,1,106.0,140.3,162.6,134.1,Flex,60.344,True,,,
12721,Kaden Prather,WR,FA,BUF,22,0,1,0,0,110.9,111.3,111.6,110.9,Flex,50.085,False,7.0,240.0,111.3
4455,Matt Breida,RB,FA,FA,30,2017,0,0,0,40.1,42.7,45.8,29.5,Bench,48.916,False,,,
7591,Justin Fields,QB,jrroblestn,NYJ,26,2021,0,0,1,199.8,269.9,262.6,332.0,C,37.266,False,,,
5134,Keith Kirkwood,WR,FA,BAL,30,2018,0,0,0,20.3,13.7,12.6,24.8,Bench,62.793,False,,,
2309,Amari Cooper,WR,Haxen2000,FA,31,2015,0,0,1,144.1,187.4,191.7,190.8,B,70.867,False,,,
7771,Jake Funk,RB,FA,FA,27,2021,0,0,0,10.5,9.3,9.4,26.3,Bench,42.505,True,,,
4866,Saquon Barkley,RB,sportzballz,PHI,28,2018,0,0,1,323.1,280.0,248.6,238.6,A,47.425,False,,,
13217,Hunter Dekkers,QB,FA,NO,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,51.128,False,,,
4068,Mike Williams,WR,Haxen2000,LAC,30,2017,0,0,1,49.8,66.8,85.3,30.3,Bench,62.793,False,,,
8170,James Mitchell,TE,FA,CAR,25,2022,0,0,0,7.8,14.0,14.3,26.3,Bench,18.026,True,5.0,177.0,
5967,Tony Pollard,RB,Haxen2000,TEN,28,2019,0,0,1,203.7,215.6,203.3,200.5,B,47.425,False,,,
12048,George Holani,RB,FA,SEA,25,2024,0,1,0,10.9,10.5,10.3,28.8,Bench,38.678,True,,,
10217,Clayton Tune,QB,FA,ARI,26,2023,0,0,0,13.4,16.7,16.1,38.1,Bench,37.266,True,5.0,139.0,
12888,Dalen Cambre,WR,FA,NYG,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,42.834,True,,,
12641,Jaylin Lane,WR,FA,WAS,23,0,1,0,0,111.4,111.7,111.7,111.6,Flex,44.413,False,4.0,128.0,109.0
10213,Tre Tucker,WR,sportzballz,LV,24,2023,0,0,1,105.0,89.6,91.4,34.3,Bench,42.834,True,3.0,100.0,
5916,Darrell Henderson,RB,FA,FA,27,2019,0,0,0,40.2,68.7,70.8,29.6,Bench,42.505,True,,,
8130,Trey McBride,TE,MLeitheiser,ARI,25,2022,0,0,1,209.9,166.8,166.7,132.3,C,18.026,False,2.0,55.0,
7536,Quintin Morris,TE,FA,JAX,26,2021,0,0,0,18.5,19.1,19.4,26.3,Bench,20.453,True,,,
8142,Alec Pierce,WR,sportzballz,IND,25,2022,0,0,1,159.4,138.9,141.4,134.5,Flex,45.305,True,2.0,53.0,
7045,Joshua Kelley,RB,FA,FA,27,2020,0,0,0,8.3,34.6,36.6,29.6,Bench,42.505,True,,,
3214,Hunter Henry,TE,Haxen2000,NE,30,2016,0,0,1,140.9,128.8,133.6,136.8,C,24.587,False,,,
3976,Mitchell Trubisky,QB,FA,BUF,30,2017,0,0,0,26.8,52.0,59.2,34.8,Bench,36.594,True,,,
7523,Trevor Lawrence,QB,jrroblestn,JAX,25,2021,0,0,1,238.1,306.6,304.3,332.3,C,35.857,False,,,
12508,Jaxson Dart,QB,FA,NYG,22,0,1,0,0,234.0,231.7,230.0,229.3,Flex,37.123,False,1.0,25.0,228.0
11605,Jaheim Bell,TE,FA,NE,24,2024,0,1,0,10.1,10.2,10.2,25.0,Bench,17.131,False,7.0,231.0,
4066,Evan Engram,TE,sportzballz,DEN,30,2017,0,0,1,101.8,148.6,143.6,136.8,C,24.587,False,,,
12533,Jacory Croskey-Merritt,RB,FA,WAS,24,0,1,0,0,109.4,113.0,115.3,104.2,Flex,37.144,True,7.0,245.0,102.6
3048,Chris Manhertz,TE,FA,NYG,33,2015,0,0,0,15.9,11.6,12.5,18.8,Bench,20.187,False,,,
3164,Ezekiel Elliott,RB,FA,FA,29,2016,0,0,0,79.9,127.3,144.4,133.8,Flex,45.609,False,,,
6945,Antonio Gibson,RB,FA,NE,26,2020,0,0,0,109.1,128.8,146.2,109.1,Flex,33.964,True,,,
12787,Josh Williams,RB,FA,TB,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,37.144,True,,,
8227,Teagan Quitoriano,TE,FA,ATL,25,2022,0,0,0,7.8,14.5,14.8,26.3,Bench,18.026,True,5.0,170.0,
8171,Kyle Philips,WR,FA,LV,26,2022,0,0,0,33.2,28.0,28.6,33.9,Bench,50.256,True,5.0,163.0,
8220,Sincere McCormick,RB,FA,LV,24,2022,0,0,0,30.5,30.4,30.3,28.8,Bench,37.144,True,,,
8676,Rashid Shaheed,WR,samreilly,NO,26,2022,0,0,1,89.5,115.6,117.6,114.5,Flex,50.256,True,,,
6271,Olamide Zaccheaus,WR,FA,CHI,27,2019,0,0,0,93.1,76.7,76.1,33.5,Bench,53.362,True,,,
11885,Ramel Keyton,WR,FA,FA,24,2024,0,1,0,11.2,11.8,12.1,34.3,Bench,42.834,True,,,
6920,Isaiah Hodgins,WR,FA,SF,26,2020,0,0,0,12.7,43.8,40.1,33.9,Bench,50.256,True,,,
12527,Ashton Jeanty,RB,FA,LV,21,0,1,0,0,102.1,102.9,103.5,103.8,Flex,52.734,False,1.0,6.0,103.7
10225,Jonathan Mingo,WR,FA,DAL,24,2023,0,0,0,33.6,51.9,52.9,34.3,Bench,42.834,True,2.0,39.0,
12470,Riley Leonard,QB,FA,IND,22,0,1,0,0,234.0,231.7,230.0,232.8,Flex,37.123,False,6.0,189.0,231.0
12473,Mitchell Evans,TE,FA,CAR,22,0,1,0,0,93.2,95.0,96.2,94.1,Flex,25.402,False,5.0,163.0,94.4
10219,Chris Rodriguez,RB,FA,WAS,25,2023,0,0,0,32.7,35.0,35.2,28.8,Bench,38.678,True,6.0,193.0,
4985,Rashaad Penny,RB,FA,FA,29,2018,0,0,0,10.6,40.0,38.3,28.9,Bench,45.609,False,,,
5917,Mecole Hardman,WR,FA,GB,27,2019,0,0,0,34.9,44.2,59.4,33.5,Bench,53.362,True,,,
12460,Antwane Wells,WR,FA,NYG,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,42.834,True,,,
5022,Dallas Goedert,TE,ShrynoRyno,PHI,30,2018,0,0,1,111.6,125.5,129.2,136.8,C,24.587,False,,,
12849,Traeshon Holden,WR,FA,DAL,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
616,Jimmy Graham,TE,FA,FA,38,2010,0,0,0,31.2,52.1,59.4,24.7,Bench,29.25,False,,,
7436,Mason Kinsey,WR,FA,TEN,26,2020,0,0,0,13.1,12.6,12.6,33.9,Bench,50.256,True,,,
13043,Chris Tyree,WR,FA,NO,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
1689,Adam Thielen,WR,ShrynoRyno,CAR,34,2013,0,0,1,149.3,177.2,183.8,173.6,C,75.519,False,,,
11082,Ben Sims,TE,FA,GB,25,2023,0,0,0,13.8,15.5,15.8,26.3,Bench,18.026,True,,,
6955,James Robinson,RB,FA,FA,26,2020,0,0,0,9.5,60.4,80.1,29.6,Bench,33.964,True,,,
12495,Ollie Gordon,RB,FA,MIA,21,0,1,0,0,102.1,102.9,103.5,102.5,Flex,52.734,False,6.0,179.0,102.9
4602,Robert Tonyan,TE,FA,KC,31,2017,0,0,0,7.5,30.1,40.6,25.0,Bench,27.811,False,,,
4189,Eric Saubert,TE,FA,SEA,31,2017,0,0,0,26.2,19.0,18.0,18.9,Bench,27.811,False,,,
5695,Brandon Powell,WR,FA,FA,29,2018,0,0,0,19.9,37.4,33.4,30.6,Bench,52.594,False,,,
12863,Andrew Armstrong,WR,FA,MIA,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,42.834,True,,,
5133,Tyler Conklin,TE,NevadaLou,LAC,29,2018,0,0,1,124.2,126.3,122.9,136.0,C,22.675,False,,,
12852,Monaray Baldwin,WR,FA,MIA,22,0,1,0,0,0.0,0.0,0.0,0.0,Bench,50.085,False,,,
8917,KaVontae Turpin,WR,FA,DAL,28,2022,0,0,0,78.3,56.8,57.8,32.9,Bench,60.344,True,,,
12775,Max Brosmer,QB,FA,MIN,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,31.729,False,,,
2374,Tyler Lockett,WR,boxerschwartz,TEN,32,2015,0,0,1,136.1,173.3,184.9,172.9,C,73.352,False,,,
6957,James Proche,WR,FA,TEN,28,2020,0,0,0,12.8,13.6,16.8,35.1,Bench,60.344,True,,,
3357,Brandon Allen,QB,FA,TEN,32,2016,0,0,0,18.5,14.2,20.5,24.0,Bench,43.824,False,,,
10229,Rashee Rice,WR,NevadaLou,KC,25,2023,0,0,1,83.0,133.1,135.5,114.8,Flex,45.305,True,2.0,55.0,
12776,Connor Bazelak,QB,FA,TB,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,31.729,False,,,
9226,De'Von Achane,RB,ShrynoRyno,MIA,23,2023,0,0,1,271.9,239.8,240.2,206.1,B,40.482,False,3.0,84.0,
9494,Marvin Mims,WR,samreilly,DEN,23,2023,0,0,1,124.1,104.7,104.7,110.5,Flex,44.413,False,2.0,63.0,
4973,Hayden Hurst,TE,Bakari2,FA,31,2018,0,0,1,18.3,38.6,46.7,25.0,Bench,27.811,False,,,
11559,Michael Penix,QB,ShrynoRyno,ATL,25,2024,0,1,1,60.8,61.4,61.5,39.9,Bench,35.857,True,1.0,8.0,
4993,Mike Gesicki,TE,NevadaLou,CIN,29,2018,0,0,1,135.2,112.4,123.2,100.0,Flex,22.675,True,,,
5248,Gus Edwards,RB,Haxen2000,FA,30,2018,0,0,1,76.3,104.1,105.4,102.8,Flex,48.916,False,,,
11627,Troy Franklin,WR,nilmaven,DEN,22,2024,0,1,1,55.9,56.2,56.4,32.5,Bench,50.085,False,4.0,102.0,
2755,Eric Tomlinson,TE,FA,FA,33,2015,0,0,0,9.6,13.1,11.8,18.8,Bench,20.187,False,,,
5955,Hunter Renfrow,WR,FA,CAR,29,2019,0,0,0,44.0,83.8,87.7,30.6,Bench,52.594,False,,,
5323,Equanimeous St. Brown,WR,FA,FA,28,2018,0,0,0,10.5,20.8,21.8,26.3,Bench,60.344,True,,,
13017,Hajj-Malik Williams,QB,FA,LV,25,0,1,0,0,0.0,0.0,0.0,0.0,Bench,35.857,True,,,
6869,Adam Trautman,TE,FA,DEN,28,2020,0,0,0,40.1,45.6,47.0,26.3,Bench,23.525,True,,,
6234,Deonte Harty,WR,FA,FA,27,2019,0,0,0,10.5,16.7,27.2,26.3,Bench,53.362,True,,,
9509,Bijan Robinson,RB,jrroblestn,ATL,23,2023,0,0,1,313.2,285.3,285.5,244.2,A,40.482,False,1.0,8.0,
7525,DeVonta Smith,WR,Haxen2000,PHI,26,2021,0,0,1,209.7,224.8,221.4,229.9,B,50.256,False,,,
12530,Travis Hunter,WR,FA,JAX,22,0,1,0,0,110.9,111.3,111.6,111.6,Flex,50.085,False,1.0,2.0,106.4
11292,Tommy DeVito,QB,FA,NYG,26,2023,0,0,0,26.7,61.2,61.4,38.1,Bench,37.266,True,,,
