Sleeper_Player_ID,Player,Position,Team,NFL Team,Age,Rookie_Year,Rookie,Sophomore,Rostered,Proj_1yr,Proj_3yr,Proj_5yr,Proj_Career,Tier,BreakoutProb,BreakoutFlag,Draft_Round,Overall_Pick,Expected_Proj_Career
12476,Devin Neal,RB,FA,NO,21,0,1,0,0,102.1,102.9,103.5,102.5,Flex,52.734,False,6.0,184.0,102.9
12511,Will Howard,QB,FA,PIT,23,0,1,0,0,231.6,229.7,228.4,230.6,Flex,51.128,False,6.0,185.0,230.9
8118,David Bell,WR,FA,CLE,24,2022,0,0,0,14.2,32.3,33.0,34.3,Bench,42.834,True,3.0,99.0,
8207,Tyler Goodson,RB,FA,IND,24,2022,0,0,0,43.1,34.9,34.9,28.8,Bench,37.144,True,,,
12490,Bhayshul Tuten,RB,FA,JAX,23,0,1,0,0,108.8,112.5,115.0,103.9,Flex,40.482,True,4.0,104.0,103.3
12478,Nick Nash,WR,FA,ATL,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,42.834,True,,,
12457,Jaydon Blue,RB,FA,DAL,21,0,1,0,0,102.1,102.9,103.5,102.5,Flex,52.734,False,5.0,149.0,103.1
7039,Cody White,WR,FA,SEA,26,2020,0,0,0,15.1,14.6,14.9,33.9,Bench,50.256,True,,,
1992,Allen Robinson,WR,FA,FA,31,2014,0,0,0,14.1,39.3,56.5,30.0,Bench,70.867,False,,,
2028,Derek Carr,QB,NevadaLou,FA,34,2014,0,0,1,244.6,292.7,307.5,344.8,C,48.485,False,,,
13001,Mario Williams,WR,FA,LAR,22,0,1,0,0,0.0,0.0,0.0,0.0,Bench,50.085,False,,,
2749,Raheem Mostert,RB,FA,LV,33,2015,0,0,0,96.1,157.2,140.2,154.9,C,40.385,False,,,
8112,Drake London,WR,samreilly,ATL,23,2022,0,0,1,256.9,216.0,215.8,196.8,B,44.413,False,1.0,8.0,
11632,Malik Nabers,WR,samreilly,NYG,21,2024,0,1,1,273.6,273.0,272.6,268.1,A,73.692,False,1.0,6.0,
4177,Mack Hollins,WR,FA,NE,31,2017,0,0,0,79.1,74.6,68.2,30.0,Bench,70.867,False,,,
11371,Julian Hill,TE,FA,MIA,24,2023,0,0,0,22.7,18.8,18.9,25.0,Bench,17.131,False,,,
6598,Trenton Irwin,WR,FA,FA,29,2019,0,0,0,13.2,35.8,30.8,30.6,Bench,52.594,False,,,
12715,Thomas Fidone,TE,FA,NYG,22,0,1,0,0,93.2,95.0,96.2,94.1,Flex,25.402,False,7.0,219.0,94.0
9229,Anthony Richardson,QB,boxerschwartz,IND,23,2023,0,0,1,164.6,126.1,124.9,42.9,Bench,51.128,False,1.0,4.0,
6770,Joe Burrow,QB,samreilly,CIN,28,2020,0,0,1,461.4,382.4,374.9,333.1,C,40.053,False,,,
11624,Xavier Worthy,WR,boxerschwartz,KC,22,2024,0,1,1,183.6,183.3,183.1,172.2,C,50.085,False,1.0,28.0,
11994,Kameron Johnson,WR,FA,TB,23,2024,0,1,0,10.0,10.3,10.4,32.7,Bench,44.413,False,,,
10227,Payne Durham,TE,FA,TB,25,2023,0,0,0,33.1,26.4,27.0,26.3,Bench,18.026,True,5.0,171.0,
10214,Davis Allen,TE,FA,LAR,24,2023,0,0,0,14.3,19.0,19.0,25.0,Bench,17.131,False,5.0,175.0,
8153,Isaiah Spiller,RB,FA,FA,23,2022,0,0,0,25.6,21.8,21.3,29.3,Bench,40.482,True,4.0,123.0,
4179,Joshua Dobbs,QB,FA,NE,30,2017,0,0,0,41.1,95.8,79.4,34.8,Bench,36.594,True,,,
10866,Aidan O'Connell,QB,FA,LV,26,2023,0,0,0,110.1,128.2,129.7,38.1,Bench,37.266,True,4.0,135.0,
6037,Brett Rypien,QB,FA,MIN,28,2019,0,0,0,18.4,19.3,19.9,30.2,Bench,40.053,True,,,
12499,Elic Ayomanor,WR,FA,TEN,22,0,1,0,0,110.9,111.3,111.6,111.1,Flex,50.085,False,4.0,136.0,109.1
11201,Blake Whiteheart,TE,FA,CLE,25,2023,0,0,0,20.3,15.4,15.7,26.3,Bench,18.026,True,,,
12528,Ajou Ajou,WR,FA,IND,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
9221,Jahmyr Gibbs,RB,NevadaLou,DET,23,2023,0,0,1,328.0,292.5,292.7,244.2,A,40.482,False,1.0,12.0,
3163,Jared Goff,QB,boxerschwartz,DET,30,2016,0,0,1,438.6,417.4,398.7,402.0,B,36.594,False,,,
4039,Cooper Kupp,WR,sportzballz,SEA,32,2017,0,0,1,173.9,175.7,200.3,172.9,C,73.352,False,,,
7610,Trey Lance,QB,Bakari2,LAC,25,2021,0,0,1,28.1,38.7,38.4,39.9,Bench,35.857,True,,,
12483,Jack Bech,WR,FA,LV,22,0,1,0,0,110.9,111.3,111.6,111.5,Flex,50.085,False,2.0,58.0,107.5
12800,Oscar Cardenas,TE,FA,ARI,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,17.697,False,,,
7568,Brevin Jordan,TE,FA,HOU,24,2021,0,0,0,9.2,24.3,27.3,25.0,Bench,17.131,False,,,
5985,Foster Moreau,TE,FA,NO,28,2019,0,0,0,83.8,68.8,67.4,26.3,Bench,23.525,True,,,
12953,Jalen White,RB,FA,GB,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,40.482,True,,,
7989,DJ Turner,WR,FA,FA,28,2021,0,0,0,45.1,27.1,27.5,35.1,Bench,60.344,True,2.0,60.0,
10234,Derius Davis,WR,FA,LAC,24,2023,0,0,0,39.5,37.4,38.2,34.3,Bench,42.834,True,4.0,125.0,
7531,Feleipe Franks,TE,FA,ATL,27,2021,0,0,0,9.5,8.8,8.9,26.2,Bench,21.036,True,,,
8148,Jameson Williams,WR,Haxen2000,DET,24,2022,0,0,1,165.9,104.5,106.6,34.3,Bench,42.834,True,1.0,12.0,
10444,Cedric Tillman,WR,ShrynoRyno,CLE,25,2023,0,0,1,69.3,59.7,60.9,34.2,Bench,45.305,True,3.0,74.0,
7090,Darnell Mooney,WR,sportzballz,ATL,27,2020,0,0,1,177.2,137.9,149.5,114.2,Flex,53.362,True,,,
4217,George Kittle,TE,MLeitheiser,SF,31,2017,0,0,1,232.5,219.1,211.8,223.3,A,27.811,False,,,
12480,Moliki Matavao,TE,FA,NO,22,0,1,0,0,93.2,95.0,96.2,93.2,Flex,25.402,False,7.0,248.0,93.9
7529,Gary Brightwell,RB,FA,CIN,27,2021,0,0,0,8.2,15.9,15.3,26.3,Bench,42.505,True,,,
2306,Jameis Winston,QB,sportzballz,NYG,31,2015,0,0,1,143.5,84.3,82.4,33.4,Bench,39.707,False,,,
1479,Keenan Allen,WR,NevadaLou,FA,33,2013,0,0,1,187.2,205.9,211.6,189.5,B,67.694,False,,,
3258,Nick Vannett,TE,FA,FA,32,2016,0,0,0,41.5,21.0,21.5,18.9,Bench,24.365,False,,,
4381,Taysom Hill,TE,FA,NO,34,2017,0,0,0,123.9,141.5,145.8,171.7,B,13.129,False,,,
12477,Kurtis Rourke,QB,FA,SF,24,0,1,0,0,229.6,228.1,227.1,229.6,Flex,31.729,False,7.0,227.0,231.7
11595,Jared Wiley,TE,FA,KC,24,2024,0,1,0,8.5,8.6,8.6,25.0,Bench,17.131,False,4.0,131.0,
12531,Trevor Etienne,RB,FA,CAR,20,0,1,0,0,101.2,102.1,102.8,101.6,Flex,85.2,False,4.0,114.0,103.2
6963,Patrick Taylor,RB,FA,SF,27,2020,0,0,0,30.1,26.7,26.3,26.3,Bench,42.505,True,,,
12973,DJ Thomas-Jones,TE,FA,PIT,22,0,1,0,0,0.0,0.0,0.0,0.0,Bench,25.402,False,,,
12539,Arian Smith,WR,FA,NYJ,23,0,1,0,0,111.4,111.7,111.7,111.6,Flex,44.413,False,4.0,110.0,108.6
7357,Dan Chisena,WR,FA,CAR,28,2020,0,0,0,15.5,13.1,12.8,35.1,Bench,60.344,True,,,
7087,Jonathan Ward,RB,FA,PIT,27,2020,0,0,0,9.8,10.0,11.2,26.3,Bench,42.505,True,,,
8183,Brock Purdy,QB,boxerschwartz,SF,25,2022,0,0,1,352.1,331.5,330.9,332.3,C,35.857,False,7.0,262.0,
1234,Russell Wilson,QB,Haxen2000,NYG,36,2012,0,0,1,265.1,303.2,320.8,348.3,C,24.873,False,,,
12541,Dont'e Thornton,WR,FA,LV,22,0,1,0,0,110.9,111.3,111.6,111.1,Flex,50.085,False,4.0,108.0,108.6
12732,Dominic Lovett,WR,FA,DET,22,0,1,0,0,110.9,111.3,111.6,110.9,Flex,50.085,False,7.0,244.0,111.4
7891,Brock Wright,TE,FA,DET,26,2021,0,0,0,33.5,37.6,38.0,26.3,Bench,20.453,True,,,
11593,Brevyn Spann-Ford,TE,FA,DAL,25,2024,0,1,0,20.8,21.5,21.9,26.3,Bench,18.026,True,,,
12512,Quinshon Judkins,RB,FA,CLE,21,0,1,0,0,102.1,102.9,103.5,103.2,Flex,52.734,False,2.0,36.0,103.6
1476,Latavius Murray,RB,FA,FA,35,2013,0,0,0,88.6,108.1,113.1,100.8,Flex,76.05,False,,,
12634,Jordan Watkins,WR,FA,SF,23,0,1,0,0,111.4,111.7,111.7,111.6,Flex,44.413,False,4.0,138.0,109.2
1352,Robert Woods,WR,FA,PIT,33,2013,0,0,0,36.4,60.1,76.0,29.2,Bench,67.694,False,,,
6144,Trayveon Williams,RB,FA,NE,27,2019,0,0,0,8.2,11.2,12.2,19.7,Bench,42.505,True,,,
8181,Connor Heyward,TE,FA,PIT,26,2022,0,0,0,19.6,29.5,30.0,26.3,Bench,20.453,True,6.0,208.0,
4335,P.J. Walker,QB,FA,FA,30,2017,0,0,0,36.1,40.2,38.6,34.8,Bench,36.594,True,,,
10236,Dalton Kincaid,TE,Haxen2000,BUF,25,2023,0,0,1,104.9,124.1,126.5,101.5,Flex,18.026,True,1.0,25.0,
12062,Cam Grandy,TE,FA,CIN,25,2024,0,1,0,13.5,13.9,14.2,26.3,Bench,18.026,True,,,
12462,Damien Martinez,RB,FA,SEA,21,0,1,0,0,102.1,102.9,103.5,102.5,Flex,52.734,False,7.0,223.0,102.7
7547,Amon-Ra St. Brown,WR,nilmaven,DET,25,2021,0,0,1,320.4,315.7,307.1,306.6,A,45.305,False,,,
11900,Jacob Kibodi,RB,FA,FA,26,2024,0,1,0,12.4,12.2,12.2,29.6,Bench,33.964,True,,,
8413,Chris Oladokun,QB,FA,KC,27,2022,0,0,0,14.2,13.6,13.1,43.0,Bench,36.679,True,7.0,241.0,
12834,Jimmy Bell,TE,FA,LAC,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,17.131,False,,,
7009,Trishton Jackson,WR,FA,ARI,27,2020,0,0,0,10.5,12.4,12.6,35.0,Bench,53.362,True,,,
12773,DJ Uiagalelei,QB,FA,LAC,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,31.729,False,,,
12718,Konata Mumpfield,WR,FA,LAR,22,0,1,0,0,110.9,111.3,111.6,110.9,Flex,50.085,False,7.0,242.0,111.3
9481,Luke Musgrave,TE,FA,GB,24,2023,0,0,0,15.4,34.5,34.6,25.0,Bench,17.131,False,2.0,42.0,
8129,Dameon Pierce,RB,FA,HOU,25,2022,0,0,0,64.9,95.9,97.7,109.4,Flex,38.678,True,4.0,107.0,
11581,MarShawn Lloyd,RB,Bakari2,GB,24,2024,0,1,1,12.6,12.0,11.5,28.8,Bench,37.144,True,3.0,88.0,
5032,Jordan Akins,TE,FA,FA,33,2018,0,0,0,71.2,60.5,58.1,24.9,Bench,20.187,False,,,
4080,Zay Jones,WR,FA,ARI,30,2017,0,0,0,21.5,64.1,63.9,30.3,Bench,62.793,False,,,
4147,Samaje Perine,RB,FA,CIN,29,2017,0,0,0,88.5,107.2,102.3,103.0,Flex,45.609,False,,,
12538,Brady Cook,QB,FA,NYJ,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,51.128,False,,,
7720,Kene Nwangwu,RB,FA,NYJ,27,2021,0,0,0,8.2,9.4,10.5,26.3,Bench,42.505,True,,,
6973,J.J. Taylor,RB,FA,HOU,27,2020,0,0,0,12.9,14.0,14.7,26.3,Bench,42.505,True,,,
12536,Jaylin Noel,WR,FA,HOU,22,0,1,0,0,110.9,111.3,111.6,111.5,Flex,50.085,False,3.0,79.0,108.0
10223,Eric Gray,RB,FA,NYG,25,2023,0,0,0,22.3,20.8,20.7,28.8,Bench,38.678,True,5.0,172.0,
7597,Kenny Yeboah,TE,FA,DET,26,2021,0,0,0,19.3,14.5,14.5,26.3,Bench,20.453,True,,,
12492,Pat Bryant,WR,FA,DEN,22,0,1,0,0,110.9,111.3,111.6,111.5,Flex,50.085,False,3.0,74.0,107.9
6826,Cole Kmet,TE,jrroblestn,CHI,26,2020,0,0,1,123.3,141.5,134.2,133.4,C,20.453,False,,,
12526,Tetairoa McMillan,WR,FA,CAR,22,0,1,0,0,110.9,111.3,111.6,111.6,Flex,50.085,False,1.0,8.0,106.5
13225,Sam Brown,WR,FA,GB,22,0,1,0,0,0.0,0.0,0.0,0.0,Bench,50.085,False,,,
5199,Byron Pringle,WR,FA,FA,31,2018,0,0,0,29.6,46.5,43.8,30.0,Bench,70.867,False,,,
12818,Elijah Young,RB,FA,KC,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,40.482,True,,,
11210,Malik Heath,WR,FA,GB,25,2023,0,0,0,33.5,35.2,35.9,34.2,Bench,45.305,True,,,
111,Marcedes Lewis,TE,FA,FA,41,2006,0,0,0,0.8,6.4,10.3,0.0,Bench,0.0,False,,,
13003,Tru Edwards,WR,FA,LAR,24,0,1,0,0,0.0,0.0,0.0,0.0,Bench,42.834,True,,,
13121,Ben Yurosek,TE,FA,MIN,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,17.697,False,,,
7551,Deon Jackson,RB,FA,FA,26,2021,0,0,0,11.7,32.7,33.0,29.6,Bench,33.964,True,,,
11563,Bo Nix,QB,NevadaLou,DEN,25,2024,0,1,1,415.8,415.8,415.9,396.8,B,35.857,False,1.0,12.0,
2449,Stefon Diggs,WR,sportzballz,NE,31,2015,0,0,1,143.6,208.9,221.4,190.8,B,70.867,False,,,
7567,Kenneth Gainwell,RB,FA,PIT,26,2021,0,0,0,54.8,68.9,74.4,29.6,Bench,33.964,True,,,
7543,Travis Etienne,RB,sportzballz,JAX,26,2021,0,0,1,154.7,201.7,201.2,202.9,B,33.964,False,,,
6001,Drew Sample,TE,FA,CIN,29,2019,0,0,0,34.7,28.4,30.4,19.8,Bench,22.675,True,,,
7757,Ben Skowronek,WR,FA,PIT,27,2021,0,0,0,19.2,34.4,34.3,33.5,Bench,53.362,True,,,
8583,Stone Smartt,TE,FA,NYJ,26,2022,0,0,0,33.4,28.9,29.5,26.3,Bench,20.453,True,,,
6824,Donovan Peoples-Jones,WR,FA,NO,26,2020,0,0,0,31.3,79.4,77.5,33.9,Bench,50.256,True,,,
12984,CJ Dippre,TE,FA,NE,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,17.697,False,,,
9508,Tyjae Spears,RB,samreilly,TEN,24,2023,0,0,1,116.3,132.8,135.3,109.7,Flex,37.144,True,3.0,81.0,
11570,Rasheen Ali,RB,FA,BAL,24,2024,0,1,0,12.8,12.2,11.8,28.8,Bench,37.144,True,5.0,165.0,
12534,Kyle Monangai,RB,FA,CHI,23,0,1,0,0,108.8,112.5,115.0,103.6,Flex,40.482,True,7.0,233.0,102.7
8195,Ronnie Rivers,RB,FA,LAR,26,2022,0,0,0,22.2,21.4,21.5,29.6,Bench,33.964,True,,,
4218,Trent Taylor,WR,FA,SF,31,2017,0,0,0,11.4,10.0,10.9,24.5,Bench,70.867,False,,,
8849,Tanner Conner,TE,FA,MIA,27,2022,0,0,0,11.2,9.6,9.8,26.2,Bench,21.036,True,,,
8159,Desmond Ridder,QB,FA,FA,25,2022,0,0,0,40.0,95.5,96.2,39.9,Bench,35.857,True,3.0,74.0,
11631,Brian Thomas,WR,NevadaLou,JAX,22,2024,0,1,1,291.4,293.5,294.7,315.6,A,50.085,False,1.0,23.0,
5892,David Montgomery,RB,nilmaven,DET,28,2019,0,0,1,219.8,208.1,209.6,200.5,B,47.425,False,,,
11583,Jonathon Brooks,RB,samreilly,CAR,21,2024,0,1,1,19.2,17.7,16.6,31.0,Bench,52.734,False,2.0,46.0,
5127,Kyle Allen,QB,FA,DET,29,2018,0,0,0,12.7,14.0,17.3,28.5,Bench,30.581,True,,,
12497,Tory Horton,WR,FA,SEA,22,0,1,0,0,110.9,111.3,111.6,111.1,Flex,50.085,False,5.0,166.0,109.8
12469,Dylan Sampson,RB,FA,CLE,20,0,1,0,0,101.2,102.1,102.8,101.6,Flex,85.2,False,4.0,126.0,103.2
5285,Ross Dwelley,TE,FA,SF,30,2018,0,0,0,9.0,10.6,14.1,19.8,Bench,24.587,True,,,
12933,Caden Prieskorn,TE,FA,FA,25,0,1,0,0,0.0,0.0,0.0,0.0,Bench,18.026,True,,,
4274,David Moore,WR,FA,CAR,30,2017,0,0,0,69.6,41.2,48.3,30.3,Bench,62.793,False,,,
6845,Zack Moss,RB,FA,CIN,27,2020,0,0,0,93.3,115.2,116.7,108.6,Flex,42.505,True,,,
5046,Royce Freeman,RB,FA,FA,29,2018,0,0,0,39.6,26.8,32.9,18.4,Bench,45.609,False,,,
7075,Charlie Woerner,TE,FA,ATL,27,2020,0,0,0,16.4,13.6,14.1,26.2,Bench,21.036,True,,,
12502,Gunnar Helm,TE,FA,TEN,22,0,1,0,0,93.2,95.0,96.2,94.1,Flex,25.402,False,4.0,120.0,94.6
7571,Rashod Bateman,WR,nilmaven,BAL,25,2021,0,0,1,138.5,97.6,98.3,34.2,Bench,45.305,True,,,
8783,Kendric Pryor,WR,FA,CIN,27,2022,0,0,0,11.9,12.3,12.5,35.0,Bench,53.362,True,,,
4854,River Cracraft,WR,FA,FA,30,2017,0,0,0,19.5,21.5,19.2,24.8,Bench,62.793,False,,,
11590,Jase McClellan,RB,FA,ATL,22,2024,0,1,0,14.7,13.4,12.4,29.1,Bench,41.564,False,6.0,186.0,
11615,Ainias Smith,WR,FA,PHI,24,2024,0,1,0,23.0,23.8,24.4,34.3,Bench,42.834,True,5.0,152.0,
11306,Xavier Gipson,WR,FA,NYJ,24,2023,0,0,0,20.6,33.8,34.5,34.3,Bench,42.834,True,,,
5927,Terry McLaurin,WR,sportzballz,WAS,29,2019,0,0,1,257.3,236.0,232.7,227.5,B,52.594,False,,,
4199,Aaron Jones,RB,NevadaLou,MIN,30,2017,0,0,1,217.5,193.1,197.8,158.3,C,48.916,False,,,
4950,Christian Kirk,WR,ShrynoRyno,HOU,28,2018,0,0,1,92.6,143.9,154.1,134.1,Flex,60.344,True,,,
12472,Raheim Sanders,RB,FA,LAC,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,40.482,True,,,
12865,AJ Henning,WR,FA,MIA,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
11646,Jalen Coker,WR,samreilly,CAR,23,2024,0,1,1,74.2,74.4,74.6,32.7,Bench,44.413,False,,,
4454,Kendrick Bourne,WR,FA,NE,29,2017,0,0,0,55.6,67.3,78.8,30.6,Bench,52.594,False,,,
12498,Mason Taylor,TE,FA,NYJ,21,0,1,0,0,91.0,93.1,94.7,94.0,Flex,40.975,False,2.0,42.0,95.1
12481,Cam Skattebo,RB,FA,NYG,23,0,1,0,0,108.8,112.5,115.0,103.9,Flex,40.482,True,4.0,105.0,103.3
10218,Xavier Hutchinson,WR,FA,HOU,25,2023,0,0,0,27.6,28.0,28.6,34.2,Bench,45.305,True,6.0,205.0,
6931,DeeJay Dallas,RB,FA,ARI,26,2020,0,0,0,19.8,23.5,30.0,29.6,Bench,33.964,True,,,
11623,Jordan Whittington,WR,ShrynoRyno,LAR,24,2024,0,1,1,48.6,50.2,51.2,34.3,Bench,42.834,True,6.0,213.0,
2549,Trevor Siemian,QB,FA,FA,33,2015,0,0,0,39.1,45.8,49.6,33.4,Bench,30.161,False,,,
4995,Ian Thomas,TE,FA,LV,29,2018,0,0,0,10.6,16.1,19.7,19.8,Bench,22.675,True,,,
9225,Tank Bigsby,RB,nilmaven,JAX,22,2023,0,0,1,102.7,69.6,68.6,29.1,Bench,41.564,False,3.0,88.0,
4018,Joe Mixon,RB,nilmaven,HOU,28,2017,0,0,1,231.5,236.9,230.1,200.5,B,47.425,False,,,
2319,DeVante Parker,WR,FA,FA,32,2015,0,0,0,60.5,72.3,88.2,29.6,Bench,73.352,False,,,
11603,AJ Barner,TE,FA,SEA,23,2024,0,1,0,62.2,62.3,62.3,24.9,Bench,17.697,False,4.0,121.0,
9757,Kendre Miller,RB,jrroblestn,NO,23,2023,0,0,1,33.1,37.5,37.3,29.3,Bench,40.482,True,3.0,71.0,
7611,Rhamondre Stevenson,RB,MLeitheiser,NE,27,2021,0,0,1,172.8,176.7,170.0,160.8,C,42.505,False,,,
12547,Kyle Williams,WR,FA,NE,22,0,1,0,0,26.9,37.5,34.1,32.5,Bench,50.085,False,3.0,69.0,107.8
4197,Isaiah McKenzie,WR,FA,FA,30,2017,0,0,0,21.6,51.2,54.5,30.3,Bench,62.793,False,,,
5890,Damien Harris,RB,FA,FA,28,2019,0,0,0,44.9,91.3,86.6,103.2,Flex,47.425,False,,,
8150,Kyren Williams,RB,MLeitheiser,LAR,24,2022,0,0,1,241.9,203.8,207.5,139.6,Flex,37.144,True,5.0,164.0,
8121,Romeo Doubs,WR,MLeitheiser,GB,25,2022,0,0,1,137.8,147.2,149.8,134.5,Flex,45.305,True,4.0,132.0,
8123,Hassan Haskins,RB,FA,LAC,25,2022,0,0,0,33.6,31.7,31.8,28.8,Bench,38.678,True,4.0,131.0,
3161,Carson Wentz,QB,FA,FA,32,2016,0,0,0,14.0,44.2,84.0,33.3,Bench,43.824,False,,,
12705,Graham Mertz,QB,FA,HOU,24,0,1,0,0,229.6,228.1,227.1,228.8,Flex,31.729,False,6.0,197.0,231.2
7600,Pat Freiermuth,TE,nilmaven,PIT,26,2021,0,0,1,156.8,132.2,134.0,133.4,C,20.453,False,,,
11199,Emari Demercado,RB,FA,ARI,26,2023,0,0,0,49.0,55.9,56.7,29.6,Bench,33.964,True,,,
11645,Javon Baker,WR,FA,NE,23,2024,0,1,0,10.8,11.0,11.2,32.7,Bench,44.413,False,4.0,110.0,
12860,Theo Wease,WR,FA,MIA,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
12688,Cam Miller,QB,FA,LV,23,0,1,0,0,231.6,229.7,228.4,230.6,Flex,51.128,False,6.0,215.0,231.5
12486,Dillon Gabriel,QB,FA,CLE,24,0,1,0,0,229.6,228.1,227.1,227.5,Flex,31.729,False,3.0,94.0,229.3
10212,Josh Whyle,TE,FA,TEN,25,2023,0,0,0,52.4,42.2,43.0,26.3,Bench,18.026,True,5.0,147.0,
8161,Malik Willis,QB,FA,GB,26,2022,0,0,0,61.4,40.7,40.5,38.1,Bench,37.266,True,3.0,86.0,
4951,DJ Chark,WR,FA,FA,28,2018,0,0,0,20.2,60.8,64.8,32.9,Bench,60.344,True,,,
11729,Sione Vaki,RB,FA,DET,23,2024,0,1,0,17.6,17.0,16.4,29.3,Bench,40.482,True,4.0,132.0,
8228,Jaylen Warren,RB,Haxen2000,PIT,26,2022,0,0,1,124.3,140.9,143.5,109.1,Flex,33.964,True,,,
11562,Spencer Rattler,QB,FA,NO,24,2024,0,1,0,82.0,80.8,79.7,40.2,Bench,31.729,False,5.0,150.0,
8230,Ty Chandler,RB,FA,MIN,27,2022,0,0,0,29.1,43.4,44.2,29.6,Bench,42.505,True,5.0,169.0,
5089,Mike White,QB,FA,BUF,30,2018,0,0,0,12.4,22.3,27.0,27.1,Bench,36.594,True,,,
6136,Jarrett Stidham,QB,FA,DEN,28,2019,0,0,0,13.2,27.1,25.3,30.2,Bench,40.053,True,,,
12494,Kyle McCord,QB,FA,PHI,22,0,1,0,0,234.0,231.7,230.0,232.8,Flex,37.123,False,6.0,181.0,230.9
11626,Xavier Legette,WR,Bakari2,CAR,24,2024,0,1,1,127.1,130.8,133.2,115.5,Flex,42.834,True,1.0,32.0,
11582,Carson Steele,RB,FA,KC,22,2024,0,1,0,29.2,27.9,26.9,29.1,Bench,41.564,False,,,
11637,Keon Coleman,WR,nilmaven,BUF,22,2024,0,1,1,117.2,117.1,117.0,128.8,Flex,50.085,False,2.0,33.0,
12817,Jake Briningstool,TE,FA,KC,22,0,1,0,0,0.0,0.0,0.0,0.0,Bench,25.402,False,,,
5857,Noah Fant,TE,NevadaLou,SEA,27,2019,0,0,1,107.6,106.1,117.2,99.1,Flex,21.036,True,,,
12725,Luke Lachey,TE,FA,HOU,23,0,1,0,0,95.1,96.5,97.4,95.1,Flex,17.697,False,7.0,255.0,93.8
12500,Quinn Ewers,QB,FA,MIA,22,0,1,0,0,234.0,231.7,230.0,234.0,Flex,37.123,False,7.0,231.0,231.8
5154,Trent Sherfield,WR,FA,DEN,29,2018,0,0,0,25.7,35.9,33.0,30.6,Bench,52.594,False,,,
9224,Chase Brown,RB,Bakari2,CIN,25,2023,0,0,1,229.2,170.4,173.5,139.9,Flex,38.678,True,5.0,163.0,
12520,Xavier Restrepo,WR,FA,TEN,23,0,1,0,0,0.0,0.0,0.0,0.0,Bench,44.413,False,,,
8204,Bo Melton,WR,FA,GB,26,2022,0,0,0,26.9,35.3,36.0,33.9,Bench,50.256,True,7.0,229.0,
